Date,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SBILIFE.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2024-01-16 00:00:00,3055.267822265625,1188.2518310546875,3265.306396484375,1118.2369384765625,7235.14794921875,7419.40380859375,1622.4764404296875,1089.82666015625,229.08694458007812,5064.677734375,1291.400146484375,373.8104553222656,3791.23095703125,5724.251953125,3750.741943359375,2107.102783203125,1511.5062255859375,,1656.5294189453125,576.2466430664062,1000.4374389648438,1648.7459716796875,1608.6903076171875,457.351806640625,825.8308715820312,1845.976806640625,3545.628173828125,1608.5718994140625,10088.2626953125,2523.9482421875,306.072021484375,229.92279052734375,233.18020629882812,2739.95068359375,626.3955688476562,1406.2740478515625,1301.876708984375,1135.8687744140625,816.330810546875,134.53933715820312,3806.448974609375,1296.382568359375,3807.84033203125,9910.8251953125,563.482177734375,483.9678649902344
2024-01-17 00:00:00,2969.852294921875,1161.864990234375,3211.229736328125,1081.4654541015625,7108.18017578125,7322.09228515625,1585.14990234375,1079.235595703125,228.5055694580078,4996.6630859375,1283.120361328125,371.60809326171875,3706.0537109375,5616.689453125,3709.993408203125,2059.93408203125,1531.3785400390625,,1516.78759765625,557.056640625,973.3704223632812,1625.8502197265625,1617.2191162109375,451.832275390625,806.3336791992188,1777.70166015625,3543.09814453125,1586.0865478515625,9957.646484375,2524.99072265625,303.91033935546875,226.93995666503906,233.32650756835938,2713.938720703125,615.6753540039062,1418.601806640625,1287.5540771484375,1130.8037109375,803.07177734375,129.0499267578125,3829.41796875,1302.6170654296875,3817.55859375,9796.5537109375,550.0064697265625,481.3733825683594
2024-01-18 00:00:00,2917.723388671875,1149.1197509765625,3133.531494140625,1096.6536865234375,7026.49365234375,7229.2578125,1580.153076171875,1081.0257568359375,229.2565155029297,4950.7109375,1311.8270263671875,367.6928405761719,3677.628173828125,5616.689453125,3650.7001953125,2045.788330078125,1523.2645263671875,,1466.12939453125,551.7371826171875,977.93115234375,1595.1905517578125,1619.58544921875,450.7670593261719,797.4036254882812,1775.30419921875,3567.952880859375,1605.4945068359375,9831.63671875,2484.18310546875,294.0845947265625,228.40692138671875,227.71771240234375,2726.645751953125,617.9373779296875,1402.3809814453125,1323.980224609375,1138.9476318359375,816.5302124023438,128.41278076171875,3847.162353515625,1330.50048828125,3722.51953125,9833.931640625,543.21875,481.62286376953125
2024-01-19 00:00:00,2914.474609375,1147.5264892578125,3135.512451171875,1115.68896484375,7079.0166015625,7282.541015625,1599.4908447265625,1118.765380859375,233.01124572753906,5072.6240234375,1316.784912109375,375.1318664550781,3671.26708984375,5634.83203125,3658.909423828125,2073.23291015625,1535.4071044921875,,1450.838134765625,553.924560546875,990.6715087890625,1543.959228515625,1635.952880859375,456.5771484375,810.3025512695312,1762.368408203125,3617.562744140625,1643.51611328125,9943.77734375,2496.246826171875,303.0751647949219,236.71974182128906,229.6198272705078,2725.649169921875,617.396484375,1438.0169677734375,1323.83154296875,1153.74560546875,821.0164184570312,131.5985870361328,3896.0224609375,1364.618408203125,3798.172119140625,10034.1943359375,552.4021606445312,484.0177307128906
2024-01-23 00:00:00,2895.38232421875,1132.2420654296875,3025.42724609375,1088.4100341796875,7038.6943359375,7035.3818359375,1581.502197265625,1151.5823974609375,224.33901977539062,4983.23779296875,1397.153564453125,367.3502502441406,3593.2958984375,5640.9951171875,3577.066162109375,2041.7540283203125,1492.026611328125,,1408.1214599609375,538.3140869140625,1020.2667846679688,1425.8702392578125,1619.141845703125,444.7632751464844,784.256591796875,1782.5462646484375,3523.3037109375,1583.604736328125,9768.1865234375,2445.361572265625,297.3271179199219,224.83729553222656,232.10720825195312,2648.162109375,595.1199951171875,1373.03369140625,1366.155517578125,1137.8055419921875,797.9874877929688,127.53055572509766,3812.233642578125,1341.7913818359375,3727.453125,9773.04296875,534.1351318359375,468.8999938964844
2024-01-24 00:00:00,2902.279541015625,1115.8126220703125,2970.706787109375,1058.333251953125,7154.70166015625,7020.05810546875,1619.8280029296875,1183.3553466796875,231.1702117919922,5076.17822265625,1405.433349609375,374.49560546875,3621.32373046875,5867.35498046875,3595.165771484375,2063.370849609375,1543.6817626953125,,1436.286865234375,561.9287109375,990.6715087890625,1474.4805908203125,1651.9259033203125,448.9272155761719,805.8871459960938,1786.6417236328125,3561.205810546875,1616.265625,9894.7412109375,2496.048095703125,303.46820068359375,229.18930053710938,240.15463256835938,2678.65869140625,608.102294921875,1408.0208740234375,1369.921875,1151.0640869140625,808.4053344726562,132.48080444335938,3795.97998046875,1382.340087890625,3755.5615234375,9931.6025390625,544.7659301757812,478.04998779296875
2024-01-25 00:00:00,2892.43359375,1141.40283203125,2920.938232421875,1041.4462890625,7536.25048828125,7050.107421875,1629.1221923828125,1154.118408203125,229.837890625,5075.83251953125,1358.1343994140625,381.1515808105469,3557.06787109375,5821.029296875,3576.81884765625,2068.551025390625,1518.074462890625,,1415.56982421875,563.967041015625,1001.3297729492188,1495.3984375,1645.7142333984375,441.22882080078125,809.3599243164062,1766.4639892578125,3565.422607421875,1623.61181640625,9788.5439453125,2464.474609375,309.265380859375,228.8959197998047,239.47183227539062,2696.996337890625,602.6438598632812,1378.424072265625,1356.2435302734375,1128.9664306640625,809.3523559570312,131.10845947265625,3764.855712890625,1298.002685546875,3757.903564453125,9910.5771484375,536.3311767578125,470.0
2024-01-29 00:00:00,3063.41455078125,1191.5377197265625,2947.531005859375,1060.431640625,7487.943359375,7155.72705078125,1635.9178466796875,1155.70947265625,238.67967224121094,5070.896484375,1325.610107421875,404.055908203125,3548.81884765625,5809.298828125,3628.842529296875,2096.44384765625,1541.8701171875,,1435.0537109375,564.6630859375,1007.7247314453125,1510.0360107421875,1633.3892822265625,435.56396484375,805.3909912109375,1820.904296875,3679.0791015625,1628.0791015625,9897.9111328125,2480.7578125,318.89459228515625,246.9396209716797,247.71434020996094,2886.303955078125,612.6756591796875,1415.8568115234375,1388.5067138671875,1133.237060546875,838.4127197265625,132.33377075195312,3755.66650390625,1290.442626953125,3854.0390625,10213.4814453125,538.677001953125,473.0
2024-01-30 00:00:00,3089.85400390625,1182.2774658203125,2925.79150390625,1053.287109375,7505.4013671875,6783.14794921875,1589.5472412109375,1152.2288818359375,244.2754364013672,5026.32666015625,1306.026123046875,394.0230407714844,3530.033935546875,5806.56494140625,3664.1513671875,2118.0107421875,1526.9366455078125,,1424.8431396484375,566.00537109375,1008.220458984375,1503.211669921875,1628.3114013671875,424.18585205078125,805.6886596679688,1821.603515625,3604.9619140625,1608.5718994140625,9858.533203125,2474.30419921875,309.95318603515625,243.7122802734375,247.8606719970703,2805.727294921875,616.4129638671875,1396.4915771484375,1359.6630859375,1115.2113037109375,856.207763671875,132.03970336914062,3755.22216796875,1293.87890625,3723.566162109375,9904.861328125,534.284912109375,472.5
2024-01-31 00:00:00,3140.7333984375,1202.49072265625,2929.505615234375,1066.9266357421875,7605.73583984375,6828.61962890625,1626.2740478515625,1164.2120361328125,243.37913513183594,5131.6064453125,1339.6412353515625,397.5467529296875,3648.208740234375,6085.115234375,3797.523681640625,2166.673828125,1543.2900390625,,1442.8472900390625,576.0477294921875,1019.3744506835938,1517.206298828125,1637.629150390625,427.5750732421875,812.2869873046875,1823.251708984375,3452.609375,1639.545166015625,10091.58203125,2488.155029296875,311.96746826171875,246.6951141357422,252.93296813964844,2843.598876953125,629.9361572265625,1398.6376953125,1405.9515380859375,1110.3448486328125,881.4798583984375,133.2650146484375,3770.4384765625,1309.3916015625,3685.49072265625,10107.41015625,536.73046875,478.1499938964844
